NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_COMP_PATHWAY	BIOCARTA_COMP_PATHWAY	Details ...	16	0.95613277	2.3113608	0.0	0.0	0.0	334	tags=31%, list=3%, signal=32%	
BIOCARTA_CARDIACEGF_PATHWAY	BIOCARTA_CARDIACEGF_PATHWAY	Details ...	15	0.7916375	2.0469704	0.0	0.0	0.0	926	tags=40%, list=7%, signal=43%	
BIOCARTA_IGF1_PATHWAY	BIOCARTA_IGF1_PATHWAY	Details ...	21	0.685326	2.0134504	0.0	7.638889E-4	0.0033333334	305	tags=19%, list=2%, signal=19%	
BIOCARTA_CCR5_PATHWAY	BIOCARTA_CCR5_PATHWAY	Details ...	16	0.69398487	1.8764535	0.0	0.0061841137	0.033333335	926	tags=50%, list=7%, signal=54%	
BIOCARTA_ARENRF2_PATHWAY	BIOCARTA_ARENRF2_PATHWAY	Details ...	19	0.64821917	1.8026271	0.0	0.021813689	0.12666667	309	tags=32%, list=2%, signal=32%	
BIOCARTA_ETS_PATHWAY	BIOCARTA_ETS_PATHWAY	Details ...	17	0.6637799	1.7937827	0.0	0.01961165	0.13666667	808	tags=29%, list=6%, signal=31%	
BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	Details ...	28	0.57533157	1.7838771	0.0	0.017960884	0.14666666	1087	tags=25%, list=8%, signal=27%	
BIOCARTA_GPCR_PATHWAY	BIOCARTA_GPCR_PATHWAY	Details ...	28	0.5846519	1.7510234	0.0	0.022834651	0.2	926	tags=29%, list=7%, signal=31%	
BIOCARTA_BCR_PATHWAY	BIOCARTA_BCR_PATHWAY	Details ...	33	0.555508	1.7189175	0.007142857	0.028923184	0.25666666	1087	tags=24%, list=8%, signal=26%	
BIOCARTA_INSULIN_PATHWAY	BIOCARTA_INSULIN_PATHWAY	Details ...	20	0.57095325	1.6892178	0.006134969	0.033181287	0.3	305	tags=15%, list=2%, signal=15%	
