NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Details ...	45	0.82532	2.9614613	0.0	0.0	0.0	334	tags=20%, list=3%, signal=20%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES	Details ...	31	0.75038326	2.4773862	0.0	0.0	0.0	129	tags=13%, list=1%, signal=13%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	Details ...	62	0.6144852	2.269144	0.0	0.0	0.0	165	tags=13%, list=1%, signal=13%	
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	Details ...	25	0.6381183	1.8153684	0.0	0.015786456	0.083333336	1358	tags=28%, list=10%, signal=31%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM	Details ...	22	0.638599	1.7676295	0.01986755	0.021040848	0.11666667	1166	tags=32%, list=9%, signal=35%	
KEGG_RIBOFLAVIN_METABOLISM	KEGG_RIBOFLAVIN_METABOLISM	Details ...	15	0.6581326	1.7238158	0.0	0.027262539	0.20666666	1708	tags=33%, list=13%, signal=38%	
KEGG_LYSOSOME	KEGG_LYSOSOME	Details ...	114	0.47295555	1.7035998	0.0	0.028960528	0.25666666	689	tags=25%, list=5%, signal=26%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM	Details ...	16	0.57114714	1.6243095	0.025641026	0.0538699	0.46666667	107	tags=13%, list=1%, signal=13%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	Details ...	36	0.5058844	1.6229901	0.007194245	0.04826896	0.47	309	tags=11%, list=2%, signal=11%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS	Details ...	31	0.50607526	1.6192449	0.01438849	0.04431606	0.47333333	1289	tags=23%, list=10%, signal=25%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION	Details ...	34	0.44816676	1.5771545	0.03726708	0.059004337	0.6	116	tags=6%, list=1%, signal=6%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS	Details ...	159	0.38462105	1.5296366	0.007194245	0.079405956	0.72333336	1784	tags=27%, list=14%, signal=31%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION	Details ...	49	0.4664847	1.525251	0.038961038	0.07577332	0.7366667	309	tags=12%, list=2%, signal=12%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM	Details ...	21	0.4994199	1.4757689	0.02919708	0.09840732	0.8233333	1677	tags=33%, list=13%, signal=38%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	Details ...	24	0.48493487	1.4445082	0.07926829	0.113411404	0.88	1972	tags=25%, list=15%, signal=29%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	Details ...	60	0.38006562	1.3984529	0.034013607	0.14328454	0.92	459	tags=12%, list=4%, signal=12%	
KEGG_GLIOMA	KEGG_GLIOMA	Details ...	60	0.3899526	1.3907247	0.04605263	0.14223638	0.93333334	955	tags=18%, list=7%, signal=20%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Details ...	73	0.36978507	1.3454356	0.04511278	0.18222116	0.96	309	tags=11%, list=2%, signal=11%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	Details ...	62	0.35617232	1.3300856	0.06802721	0.18893509	0.97	459	tags=11%, list=4%, signal=12%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	Details ...	21	0.43619505	1.3084198	0.125	0.20798573	0.98333335	2150	tags=33%, list=17%, signal=40%	
KEGG_MELANOMA	KEGG_MELANOMA		56	0.37619117	1.3063927	0.06666667	0.20056698	0.98333335	984	tags=18%, list=8%, signal=19%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		74	0.34438953	1.2472456	0.090277776	0.2705084	0.99666667	1411	tags=23%, list=11%, signal=26%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		267	0.27832165	1.2008197	0.086330935	0.331649	0.99666667	1029	tags=15%, list=8%, signal=16%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		28	0.39785504	1.1991392	0.15753424	0.3200683	0.99666667	1909	tags=43%, list=15%, signal=50%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		42	0.36167747	1.180837	0.21232876	0.34000537	0.99666667	496	tags=14%, list=4%, signal=15%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		27	0.3704249	1.1584889	0.23376623	0.36532268	1.0	2649	tags=44%, list=20%, signal=56%	
