NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS	Details ...	44	-0.7803988	-2.489364	0.0	0.0	0.0	809	tags=43%, list=6%, signal=46%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	Details ...	91	-0.61260223	-2.4455984	0.0	0.0	0.0	1317	tags=31%, list=10%, signal=34%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE	Details ...	23	-0.8887521	-2.4192703	0.0	0.0	0.0	809	tags=57%, list=6%, signal=60%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	Details ...	25	-0.864922	-2.39273	0.0	0.0	0.0	809	tags=44%, list=6%, signal=47%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	Details ...	22	-0.85944736	-2.3555622	0.0	0.0	0.0	809	tags=45%, list=6%, signal=48%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	Details ...	23	-0.84227216	-2.2764878	0.0	0.0	0.0	809	tags=43%, list=6%, signal=46%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY	Details ...	21	-0.78881687	-2.2112412	0.0	0.0	0.0	1015	tags=43%, list=8%, signal=46%	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	Details ...	115	-0.6418347	-2.1512673	0.0	0.0	0.0	2444	tags=58%, list=19%, signal=71%	
KEGG_PROTEASOME	KEGG_PROTEASOME	Details ...	42	-0.7364348	-2.147005	0.0	0.0	0.0	2257	tags=64%, list=17%, signal=78%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	Details ...	37	-0.66786444	-2.1403859	0.0	0.0	0.0	1736	tags=43%, list=13%, signal=50%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE	Details ...	161	-0.5801888	-2.077933	0.0	4.993598E-4	0.0033333334	2545	tags=48%, list=20%, signal=59%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	Details ...	97	-0.53815395	-2.053337	0.0	4.5774647E-4	0.0033333334	1451	tags=31%, list=11%, signal=35%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE	Details ...	115	-0.60618687	-2.048504	0.0	4.225352E-4	0.0033333334	2453	tags=54%, list=19%, signal=66%	
KEGG_RIBOSOME	KEGG_RIBOSOME	Details ...	82	-0.70240414	-2.0168328	0.0	3.9235412E-4	0.0033333334	2577	tags=68%, list=20%, signal=85%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	Details ...	171	-0.49418467	-2.0098965	0.0	3.6619717E-4	0.0033333334	1573	tags=24%, list=12%, signal=27%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	Details ...	44	-0.6451124	-1.9715862	0.0	9.735594E-4	0.01	1717	tags=39%, list=13%, signal=44%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	Details ...	63	-0.48492107	-1.9329958	0.0	0.0014435706	0.016666668	519	tags=11%, list=4%, signal=12%	
KEGG_ASTHMA	KEGG_ASTHMA	Details ...	16	-0.829582	-1.9275823	0.0	0.0017244833	0.02	809	tags=44%, list=6%, signal=47%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	Details ...	89	-0.51988524	-1.8772768	0.0	0.0032396773	0.043333333	1595	tags=30%, list=12%, signal=34%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	Details ...	145	-0.51550215	-1.8500327	0.0	0.004544743	0.06333333	2020	tags=48%, list=16%, signal=57%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		39	-0.56160194	-1.8342531	0.0	0.0061342563	0.086666666	2567	tags=46%, list=20%, signal=57%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		78	-0.5110892	-1.8229245	0.0	0.0070062075	0.10333333	2087	tags=37%, list=16%, signal=44%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		101	-0.45254627	-1.7994603	0.0	0.008506734	0.12666667	1779	tags=23%, list=14%, signal=26%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		91	-0.46905524	-1.7969518	0.0	0.008406193	0.13	1595	tags=26%, list=12%, signal=30%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		55	-0.50443125	-1.7887143	0.0	0.00851435	0.13666667	2056	tags=29%, list=16%, signal=34%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		27	-0.60219187	-1.7773615	0.0	0.009496055	0.15666667	2625	tags=56%, list=20%, signal=69%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		46	-0.51676726	-1.7417035	0.007246377	0.0131788105	0.20666666	1651	tags=35%, list=13%, signal=40%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		61	-0.50315326	-1.7405647	0.0	0.013052526	0.21	1323	tags=36%, list=10%, signal=40%	
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS		16	-0.67623633	-1.7393872	0.014084507	0.012738281	0.21333334	2825	tags=63%, list=22%, signal=80%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		19	-0.58841234	-1.6783929	0.0	0.02231806	0.37	1293	tags=21%, list=10%, signal=23%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		95	-0.41562933	-1.6604117	0.0	0.0256489	0.41333333	1591	tags=14%, list=12%, signal=15%	
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT		23	-0.5941083	-1.655359	0.0066225166	0.026065608	0.42333335	2306	tags=48%, list=18%, signal=58%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		166	-0.39213616	-1.6534314	0.0	0.02574376	0.42666668	1595	tags=19%, list=12%, signal=22%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		110	-0.43689144	-1.6457486	0.0	0.026108513	0.44	1451	tags=19%, list=11%, signal=21%	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION		177	-0.4041602	-1.6444504	0.0	0.025581043	0.44333333	1280	tags=22%, list=10%, signal=24%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		45	-0.50099486	-1.6441815	0.0069444445	0.024870459	0.44333333	1078	tags=31%, list=8%, signal=34%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		32	-0.5091552	-1.6291019	0.012903226	0.028202033	0.48	1563	tags=22%, list=12%, signal=25%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		67	-0.42828566	-1.6178141	0.006849315	0.030117292	0.52	542	tags=18%, list=4%, signal=19%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		56	-0.50780386	-1.61651	0.0	0.0297849	0.52666664	2444	tags=45%, list=19%, signal=55%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		34	-0.5463859	-1.6094805	0.014285714	0.030867359	0.5366667	3114	tags=47%, list=24%, signal=62%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		27	-0.51732254	-1.5708526	0.007142857	0.041517124	0.66	2829	tags=48%, list=22%, signal=61%	
