NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TSC22D3	TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051]	66	0.32216569781303406	0.01938447	No	
row_1	MMP13	matrix metallopeptidase 13 [Source:HGNC Symbol;Acc:HGNC:7159]	95	0.25626474618911743	0.03671729	No	
row_2	TMEM86A	transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890]	157	0.18241947889328003	0.04584776	No	
row_3	RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	200	0.16084454953670502	0.05481888	No	
row_4	RHOG	ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]	257	0.14102745056152344	0.061187033	No	
row_5	RNF19B	ring finger protein 19B [Source:HGNC Symbol;Acc:HGNC:26886]	304	0.1312011033296585	0.06758777	No	
row_6	PPP1R12C	protein phosphatase 1 regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]	314	0.12720593810081482	0.07657415	No	
row_7	RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]	390	0.11242740601301193	0.079279795	No	
row_8	PITPNC1	phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]	485	0.10099811851978302	0.079630844	No	
row_9	LMO2	LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642]	636	0.0863105058670044	0.07448915	No	
row_10	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]	752	0.0781676396727562	0.07146095	No	
row_11	WDR81	WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]	769	0.07725968211889267	0.07609615	No	
row_12	ADD1	adducin 1 [Source:HGNC Symbol;Acc:HGNC:243]	772	0.07701776921749115	0.081806414	No	
row_13	RYBP	RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:HGNC:10480]	773	0.07694890350103378	0.087667644	No	
row_14	ARHGAP12	Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]	852	0.07352135330438614	0.08717548	No	
row_15	ACIN1	apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]	903	0.07110411673784256	0.088686176	No	
row_16	CBL	Cbl proto-oncogene [Source:HGNC Symbol;Acc:HGNC:1541]	922	0.07034878432750702	0.09263875	No	
row_17	CCL3	C-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:10627]	967	0.06887262314558029	0.09444812	No	
row_18	LUC7L	LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]	1044	0.06595378369092941	0.09353574	No	
row_19	S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	1081	0.06468571722507477	0.095651045	No	
row_20	FCER1G	Fc fragment of IgE receptor Ig [Source:HGNC Symbol;Acc:HGNC:3611]	1107	0.06391505151987076	0.098566815	No	
row_21	SLC37A2	solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]	1109	0.06376615911722183	0.10334581	No	
