NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MFSD11	major facilitator superfamily domain containing 11 [Source:HGNC Symbol;Acc:HGNC:25458]	201	0.16074998676776886	0.024788043	No	
row_1	SAT1	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]	267	0.1377124935388565	0.054294802	No	
row_2	FLOT1	flotillin 1 [Source:HGNC Symbol;Acc:HGNC:3757]	416	0.1091887354850769	0.070246816	No	
row_3	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]	484	0.10100170969963074	0.090396486	No	
row_4	IGF1R	insulin like growth factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:5465]	955	0.06915386021137238	0.07146675	No	
row_5	C5orf24	chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]	1183	0.06116887181997299	0.06928532	No	
row_6	RGL2	ral guanine nucleotide dissociation stimulator like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	1391	0.05463492497801781	0.06700915	No	
row_7	VMP1	vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]	1569	0.05024392530322075	0.06594704	No	
row_8	NUP214	nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]	3224	0.022732550278306007	-0.055977754	No	
row_9	MAT2A	methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]	3616	0.018052872270345688	-0.08162196	No	
row_10	HSPA8	heat shock protein family A (Hsp70) member 8 [Source:HGNC Symbol;Acc:HGNC:5241]	3788	0.016233455389738083	-0.09074695	No	
row_11	C11orf98	chromosome 11 open reading frame 98 [Source:HGNC Symbol;Acc:HGNC:51238]	4227	0.011650297790765762	-0.12162271	No	
row_12	KIF22	kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]	5741	0.0	-0.23836654	No	
row_13	SAMD1	sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958]	7921	-0.010141312144696712	-0.403957	No	
row_14	RPL13A	ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]	8158	-0.01240414660423994	-0.41905737	No	
row_15	PPIA	peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]	8435	-0.015065521001815796	-0.43657702	No	
row_16	GRAMD1B	GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]	8552	-0.01631064899265766	-0.44143882	No	
row_17	SLC38A2	solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]	9482	-0.027719777077436447	-0.50617206	No	
row_18	CD68	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]	9566	-0.029074152931571007	-0.50528795	No	
row_19	ZC3H12A	zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]	9620	-0.029931779950857162	-0.5018741	No	
