NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE	Details ...	38	0.8836368	3.0108452	0.0	0.0	0.0	334	tags=21%, list=3%, signal=22%	
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	Details ...	17	0.84109604	2.5287452	0.0	0.0	0.0	91	tags=18%, list=1%, signal=18%	
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	Details ...	42	0.7376376	2.5133224	0.0	0.0	0.0	187	tags=14%, list=1%, signal=14%	
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	Details ...	35	0.71934426	2.5016377	0.0	0.0	0.0	91	tags=11%, list=1%, signal=11%	
REACTOME_SIGNALING_BY_ERBB4	REACTOME_SIGNALING_BY_ERBB4	Details ...	45	0.6922243	2.3552186	0.0	0.0	0.0	466	tags=20%, list=4%, signal=21%	
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	Details ...	26	0.7497329	2.2394917	0.0	0.0	0.0	466	tags=19%, list=4%, signal=20%	
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	Details ...	17	0.91439176	2.1761744	0.0	0.0	0.0	165	tags=24%, list=1%, signal=24%	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS	Details ...	23	0.7735264	2.151613	0.0	0.0	0.0	1358	tags=35%, list=10%, signal=39%	
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	Details ...	62	0.5998393	2.1437638	0.0	0.0	0.0	295	tags=11%, list=2%, signal=11%	
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING	Details ...	24	0.6746295	2.1249487	0.0	0.0	0.0	3	tags=4%, list=0%, signal=4%	
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	Details ...	34	0.66831136	2.096622	0.0	2.9312735E-4	0.0033333334	1185	tags=24%, list=9%, signal=26%	
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	Details ...	18	0.7215994	2.0668402	0.0	8.164471E-4	0.01	1543	tags=56%, list=12%, signal=63%	
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	Details ...	25	0.6252466	2.0564861	0.0	7.536434E-4	0.01	293	tags=12%, list=2%, signal=12%	
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	Details ...	79	0.5412262	2.041673	0.0	0.0011025514	0.02	350	tags=11%, list=3%, signal=12%	
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	Details ...	40	0.62804395	2.0290523	0.0	0.001029048	0.02	940	tags=20%, list=7%, signal=21%	
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	Details ...	30	0.63177806	1.9949452	0.0	0.0011863383	0.023333333	1102	tags=33%, list=8%, signal=36%	
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	Details ...	57	0.54004043	1.9897457	0.0	0.0012321696	0.026666667	1102	tags=21%, list=8%, signal=23%	
REACTOME_COLLAGEN_DEGRADATION	REACTOME_COLLAGEN_DEGRADATION	Details ...	44	0.57853067	1.9449908	0.0	0.002308531	0.046666667	187	tags=11%, list=1%, signal=11%	
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	Details ...	85	0.51018625	1.9275173	0.0	0.0028657392	0.06666667	1102	tags=31%, list=8%, signal=33%	
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	Details ...	30	0.5808928	1.921373	0.0	0.0031016145	0.07333333	3	tags=3%, list=0%, signal=3%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS		27	0.5993026	1.8696162	0.0	0.007460126	0.18666667	497	tags=7%, list=4%, signal=8%	
REACTOME_AMYLOID_FIBER_FORMATION	REACTOME_AMYLOID_FIBER_FORMATION		53	0.50577796	1.8522375	0.0	0.009302891	0.22666667	356	tags=13%, list=3%, signal=14%	
REACTOME_SIGNALING_BY_FGFR4	REACTOME_SIGNALING_BY_FGFR4		32	0.5463872	1.8424067	0.0	0.010572782	0.26	986	tags=25%, list=8%, signal=27%	
REACTOME_SIGNALING_BY_FGFR3	REACTOME_SIGNALING_BY_FGFR3		33	0.5328816	1.8422203	0.0	0.010132249	0.26	986	tags=24%, list=8%, signal=26%	
REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION		58	0.46177956	1.8369551	0.0	0.010562736	0.27333334	598	tags=5%, list=5%, signal=5%	
REACTOME_IRON_UPTAKE_AND_TRANSPORT	REACTOME_IRON_UPTAKE_AND_TRANSPORT		50	0.5347719	1.8335682	0.0	0.010719517	0.28333333	1679	tags=34%, list=13%, signal=39%	
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY		18	0.62825173	1.7826418	0.0069444445	0.019347649	0.45	1543	tags=50%, list=12%, signal=57%	
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2		108	0.45557478	1.7393917	0.0	0.029373597	0.5966667	474	tags=14%, list=4%, signal=14%	
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY		22	0.5904935	1.7145673	0.0	0.038091544	0.7	356	tags=23%, list=3%, signal=23%	
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION		18	0.595688	1.7055551	0.0	0.040119585	0.72333336	889	tags=22%, list=7%, signal=24%	
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING		16	0.6132542	1.7048448	0.013888889	0.039125614	0.7266667	922	tags=31%, list=7%, signal=34%	
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING		23	0.56124127	1.6975175	0.013333334	0.041631494	0.7633333	922	tags=22%, list=7%, signal=23%	
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING		22	0.56135356	1.6965938	0.013333334	0.04069872	0.76666665	922	tags=23%, list=7%, signal=24%	
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON		16	0.61603683	1.676345	0.012269938	0.04909066	0.81666666	356	tags=25%, list=3%, signal=26%	
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING		22	0.5650655	1.6679475	0.02	0.052468248	0.83666664	922	tags=23%, list=7%, signal=24%	
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES		28	0.5446656	1.6667829	0.007874016	0.051874213	0.84	342	tags=14%, list=3%, signal=15%	
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX		15	0.6168095	1.6618367	0.01910828	0.05247805	0.8433333	356	tags=27%, list=3%, signal=27%	
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT		22	0.5565306	1.6613324	0.014184397	0.051429693	0.8433333	889	tags=23%, list=7%, signal=24%	
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION		55	0.46224847	1.6303911	0.0064102565	0.06553631	0.89	514	tags=16%, list=4%, signal=17%	
REACTOME_NGF_STIMULATED_TRANSCRIPTION	REACTOME_NGF_STIMULATED_TRANSCRIPTION		33	0.52063066	1.627678	0.025806451	0.065339305	0.8933333	471	tags=18%, list=4%, signal=19%	
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION		27	0.53730786	1.613476	0.013605442	0.07192585	0.91333336	887	tags=26%, list=7%, signal=28%	
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES		30	0.52623224	1.6059608	0.0	0.074835315	0.92	514	tags=17%, list=4%, signal=17%	
REACTOME_MITOPHAGY	REACTOME_MITOPHAGY		29	0.51769793	1.6019449	0.006535948	0.07595803	0.92	887	tags=24%, list=7%, signal=26%	
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING		25	0.5288734	1.5864803	0.020134227	0.08447169	0.9433333	1144	tags=32%, list=9%, signal=35%	
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES		143	0.40562978	1.5850867	0.0	0.08394879	0.9433333	1101	tags=17%, list=8%, signal=19%	
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B		24	0.5307847	1.5736437	0.013157895	0.09119285	0.96	1285	tags=25%, list=10%, signal=28%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		22	0.5877981	1.572116	0.050955415	0.09036451	0.96	187	tags=18%, list=1%, signal=18%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION		18	0.55333734	1.5650655	0.019480519	0.09303287	0.9633333	2505	tags=44%, list=19%, signal=55%	
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS		53	0.4641472	1.5622423	0.0	0.09281243	0.9633333	1484	tags=25%, list=11%, signal=28%	
