NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_SURFACTANT_METABOLISM	REACTOME_SURFACTANT_METABOLISM	Details ...	22	-0.8453419	-2.4804487	0.0	0.0	0.0	197	tags=18%, list=2%, signal=18%	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	Details ...	123	-0.6324578	-2.4024737	0.0	0.0	0.0	1838	tags=41%, list=14%, signal=47%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	Details ...	156	-0.6384796	-2.3281994	0.0	0.0	0.0	2257	tags=53%, list=17%, signal=64%	
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	Details ...	41	-0.7279861	-2.3061347	0.0	0.0	0.0	1985	tags=56%, list=15%, signal=66%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION	Details ...	285	-0.5718328	-2.258913	0.0	0.0	0.0	2256	tags=42%, list=17%, signal=50%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	107	-0.7041395	-2.2362397	0.0	0.0	0.0	2339	tags=65%, list=18%, signal=79%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	Details ...	195	-0.5791337	-2.2240732	0.0	0.0	0.0	2264	tags=47%, list=17%, signal=56%	
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	Details ...	51	-0.6975301	-2.2144642	0.0	0.0	0.0	2290	tags=53%, list=18%, signal=64%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	Details ...	463	-0.49178508	-2.2044868	0.0	0.0	0.0	2264	tags=35%, list=17%, signal=40%	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	Details ...	122	-0.6627955	-2.2025216	0.0	0.0	0.0	2734	tags=65%, list=21%, signal=81%	
