NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_COLLAGEN_TRIMER	GOCC_COLLAGEN_TRIMER	Details ...	48	0.8865872	2.785602	0.0	0.0	0.0	264	tags=13%, list=2%, signal=13%	
GOCC_BLOOD_MICROPARTICLE	GOCC_BLOOD_MICROPARTICLE	Details ...	73	0.7001586	2.7209702	0.0	0.0	0.0	262	tags=14%, list=2%, signal=14%	
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	Details ...	277	0.5234366	2.5994778	0.0	0.0	0.0	411	tags=10%, list=3%, signal=10%	
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	Details ...	334	0.4750393	2.4247231	0.0	0.0	0.0	411	tags=8%, list=3%, signal=8%	
GOCC_ENDOCYTIC_VESICLE_LUMEN	GOCC_ENDOCYTIC_VESICLE_LUMEN	Details ...	17	0.7295876	2.0722325	0.0	6.895887E-4	0.006666667	3	tags=6%, list=0%, signal=6%	
GOCC_PLATELET_DENSE_GRANULE	GOCC_PLATELET_DENSE_GRANULE	Details ...	16	0.7948155	2.0285556	0.0	5.746573E-4	0.006666667	137	tags=19%, list=1%, signal=19%	
GOCC_PROTEIN_LIPID_COMPLEX	GOCC_PROTEIN_LIPID_COMPLEX	Details ...	25	0.6033378	1.918763	0.0	0.0059438343	0.06333333	91	tags=12%, list=1%, signal=12%	
GOCC_ENDOLYSOSOME	GOCC_ENDOLYSOSOME	Details ...	25	0.67272687	1.914735	0.0	0.005200855	0.06333333	1250	tags=44%, list=10%, signal=49%	
GOCC_CELL_BODY_MEMBRANE	GOCC_CELL_BODY_MEMBRANE	Details ...	19	0.59061545	1.8440086	0.0061728396	0.010176064	0.12	1326	tags=26%, list=10%, signal=29%	
GOCC_TERMINAL_BOUTON	GOCC_TERMINAL_BOUTON	Details ...	27	0.55153567	1.8413359	0.0	0.0093536535	0.123333335	1118	tags=19%, list=9%, signal=20%	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_ENDOCYTIC_VESICLE_MEMBRANE	Details ...	147	0.4493677	1.7668711	0.0	0.020882785	0.27	1150	tags=24%, list=9%, signal=27%	
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	GOCC_PLATELET_ALPHA_GRANULE_LUMEN	Details ...	51	0.500496	1.7608407	0.0067114094	0.020475235	0.28	474	tags=18%, list=4%, signal=18%	
GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	Details ...	78	0.448312	1.7229826	0.0	0.027579341	0.4	1102	tags=22%, list=8%, signal=24%	
GOCC_CELL_CORTEX_REGION	GOCC_CELL_CORTEX_REGION	Details ...	31	0.54958344	1.6804253	0.0074074073	0.039760653	0.55	1482	tags=19%, list=11%, signal=22%	
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	Details ...	61	0.4621723	1.6759185	0.0	0.038805302	0.56666666	1102	tags=25%, list=8%, signal=27%	
GOCC_POSTSYNAPSE	GOCC_POSTSYNAPSE	Details ...	403	0.3522764	1.6580496	0.0	0.04465351	0.63	527	tags=7%, list=4%, signal=8%	
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	Details ...	47	0.4847853	1.6579789	0.0	0.04213173	0.63	1102	tags=30%, list=8%, signal=32%	
GOCC_AZUROPHIL_GRANULE_MEMBRANE	GOCC_AZUROPHIL_GRANULE_MEMBRANE	Details ...	53	0.50428736	1.6540785	0.0	0.04083998	0.6333333	711	tags=19%, list=5%, signal=20%	
GOCC_DENDRITE_MEMBRANE	GOCC_DENDRITE_MEMBRANE	Details ...	21	0.5795251	1.635068	0.020689655	0.044137016	0.67	536	tags=14%, list=4%, signal=15%	
GOCC_ENDOSOME_LUMEN	GOCC_ENDOSOME_LUMEN	Details ...	24	0.53874356	1.6250558	0.014285714	0.046208024	0.7	50	tags=17%, list=0%, signal=17%	
GOCC_EARLY_ENDOSOME	GOCC_EARLY_ENDOSOME		325	0.37430012	1.6104234	0.0	0.050097324	0.74	1515	tags=22%, list=12%, signal=24%	
GOCC_LYSOSOMAL_LUMEN	GOCC_LYSOSOMAL_LUMEN		79	0.43815872	1.581121	0.018292682	0.064465515	0.8466667	494	tags=18%, list=4%, signal=18%	
GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE		19	0.63703114	1.5789934	0.033333335	0.062420245	0.85	2001	tags=21%, list=15%, signal=25%	
GOCC_PLATELET_ALPHA_GRANULE	GOCC_PLATELET_ALPHA_GRANULE		70	0.408278	1.5750989	0.0069444445	0.061420996	0.86	474	tags=13%, list=4%, signal=13%	
GOCC_ENDOLYSOSOME_MEMBRANE	GOCC_ENDOLYSOSOME_MEMBRANE		18	0.56848514	1.5497493	0.019354839	0.073495865	0.92	1250	tags=50%, list=10%, signal=55%	
GOCC_MYELIN_SHEATH	GOCC_MYELIN_SHEATH		37	0.46699813	1.5347689	0.006666667	0.07877578	0.93666667	437	tags=14%, list=3%, signal=14%	
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE		29	0.5059654	1.5227008	0.046666667	0.0824974	0.94666666	2001	tags=17%, list=15%, signal=20%	
GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE		277	0.3547328	1.5095413	0.006289308	0.08737278	0.9533333	1150	tags=20%, list=9%, signal=22%	
GOCC_ENDOSOME_MEMBRANE	GOCC_ENDOSOME_MEMBRANE		448	0.34334347	1.507884	0.0	0.08522579	0.9533333	1484	tags=21%, list=11%, signal=23%	
GOCC_EARLY_ENDOSOME_MEMBRANE	GOCC_EARLY_ENDOSOME_MEMBRANE		140	0.3932697	1.5078477	0.0	0.08245371	0.9533333	1178	tags=21%, list=9%, signal=23%	
GOCC_MICROTUBULE_PLUS_END	GOCC_MICROTUBULE_PLUS_END		22	0.5410721	1.4879543	0.03726708	0.0946913	0.97	2701	tags=36%, list=21%, signal=46%	
GOCC_CLATHRIN_COATED_PIT	GOCC_CLATHRIN_COATED_PIT		60	0.42444462	1.4655201	0.026845638	0.11076403	0.98	575	tags=17%, list=4%, signal=17%	
GOCC_SECONDARY_LYSOSOME	GOCC_SECONDARY_LYSOSOME		15	0.550509	1.4639863	0.05882353	0.10879002	0.98	674	tags=33%, list=5%, signal=35%	
GOCC_NEURON_SPINE	GOCC_NEURON_SPINE		123	0.36351687	1.4528077	0.0066225166	0.11439751	0.98	1144	tags=16%, list=9%, signal=18%	
GOCC_CLATHRIN_COATED_VESICLE	GOCC_CLATHRIN_COATED_VESICLE		146	0.35001963	1.4515231	0.013422819	0.11231863	0.98	1102	tags=16%, list=8%, signal=17%	
GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE		44	0.4251191	1.4302686	0.06896552	0.12808779	0.98	347	tags=9%, list=3%, signal=9%	
GOCC_VACUOLAR_LUMEN	GOCC_VACUOLAR_LUMEN		145	0.37155646	1.4275497	0.03125	0.12712069	0.98	494	tags=14%, list=4%, signal=14%	
GOCC_AUTOPHAGOSOME	GOCC_AUTOPHAGOSOME		100	0.37800276	1.4259156	0.006535948	0.12525028	0.98	1123	tags=21%, list=9%, signal=23%	
GOCC_CELL_BODY	GOCC_CELL_BODY		367	0.2949381	1.3984677	0.006329114	0.14635007	0.9866667	810	tags=10%, list=6%, signal=10%	
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX	GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX		206	0.34244385	1.3979461	0.0	0.14330046	0.9866667	1395	tags=18%, list=11%, signal=20%	
