NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	Details ...	36	-0.78738624	-2.3558474	0.0	0.0	0.0	609	tags=31%, list=5%, signal=32%	
GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY	GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY	Details ...	44	-0.721839	-2.3046873	0.0	0.0	0.0	609	tags=27%, list=5%, signal=29%	
GOMF_ELECTRON_TRANSFER_ACTIVITY	GOMF_ELECTRON_TRANSFER_ACTIVITY	Details ...	110	-0.66621506	-2.2861776	0.0	0.0	0.0	2441	tags=59%, list=19%, signal=72%	
GOMF_IMMUNE_RECEPTOR_ACTIVITY	GOMF_IMMUNE_RECEPTOR_ACTIVITY	Details ...	99	-0.5893098	-2.2559748	0.0	0.0	0.0	1280	tags=36%, list=10%, signal=40%	
GOMF_PEPTIDE_RECEPTOR_ACTIVITY	GOMF_PEPTIDE_RECEPTOR_ACTIVITY	Details ...	64	-0.6484377	-2.2311678	0.0	0.0	0.0	967	tags=22%, list=7%, signal=24%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	Details ...	62	-0.60357475	-2.210273	0.0	0.0	0.0	877	tags=19%, list=7%, signal=21%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	Details ...	71	-0.6385037	-2.1828828	0.0	7.5937953E-4	0.0033333334	2434	tags=58%, list=19%, signal=71%	
GOMF_CARBOHYDRATE_BINDING	GOMF_CARBOHYDRATE_BINDING	Details ...	186	-0.5077507	-2.1776285	0.0	6.6445704E-4	0.0033333334	1717	tags=20%, list=13%, signal=23%	
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	Details ...	152	-0.6268411	-2.1683376	0.006849315	9.5665193E-4	0.006666667	2256	tags=51%, list=17%, signal=61%	
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	Details ...	68	-0.6710755	-2.1550958	0.0	8.609867E-4	0.006666667	2441	tags=62%, list=19%, signal=76%	
GOMF_CYTOKINE_RECEPTOR_ACTIVITY	GOMF_CYTOKINE_RECEPTOR_ACTIVITY	Details ...	75	-0.5945839	-2.1480098	0.0	7.827152E-4	0.006666667	1280	tags=33%, list=10%, signal=37%	
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	Details ...	45	-0.66663855	-2.1427217	0.0	7.1748893E-4	0.006666667	2355	tags=47%, list=18%, signal=57%	
GOMF_CHEMOREPELLENT_ACTIVITY	GOMF_CHEMOREPELLENT_ACTIVITY	Details ...	21	-0.75361806	-2.142542	0.0	6.622975E-4	0.006666667	752	tags=24%, list=6%, signal=25%	
GOMF_NADH_DEHYDROGENASE_ACTIVITY	GOMF_NADH_DEHYDROGENASE_ACTIVITY	Details ...	43	-0.69127005	-2.1088643	0.0	0.0010020101	0.01	2168	tags=63%, list=17%, signal=75%	
GOMF_FAD_BINDING	GOMF_FAD_BINDING	Details ...	33	-0.6899956	-2.0963433	0.0	9.352094E-4	0.01	3091	tags=61%, list=24%, signal=79%	
GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	Details ...	16	-0.8206044	-2.0838017	0.0	8.767588E-4	0.01	609	tags=44%, list=5%, signal=46%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	Details ...	50	-0.65314925	-2.080072	0.0	8.251848E-4	0.01	2434	tags=60%, list=19%, signal=74%	
GOMF_MHC_CLASS_I_PROTEIN_BINDING	GOMF_MHC_CLASS_I_PROTEIN_BINDING	Details ...	17	-0.7906545	-2.070078	0.0	7.793412E-4	0.01	1351	tags=59%, list=10%, signal=66%	
GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	Details ...	18	-0.7572691	-2.0560796	0.0	9.1170275E-4	0.01	264	tags=17%, list=2%, signal=17%	
GOMF_THREONINE_TYPE_PEPTIDASE_ACTIVITY	GOMF_THREONINE_TYPE_PEPTIDASE_ACTIVITY	Details ...	16	-0.76276183	-2.0418591	0.0	8.661176E-4	0.01	1140	tags=50%, list=9%, signal=55%	
GOMF_ACTIN_BINDING	GOMF_ACTIN_BINDING		340	-0.45563436	-2.0402102	0.0	8.248739E-4	0.01	1573	tags=21%, list=12%, signal=23%	
GOMF_CADHERIN_BINDING	GOMF_CADHERIN_BINDING		298	-0.48699552	-2.0390975	0.0	7.873796E-4	0.01	2288	tags=34%, list=18%, signal=41%	
GOMF_CELL_ADHESION_MOLECULE_BINDING	GOMF_CELL_ADHESION_MOLECULE_BINDING		456	-0.45714265	-2.0173652	0.0	0.0010520214	0.016666668	1120	tags=20%, list=9%, signal=22%	
GOMF_CHEMOKINE_BINDING	GOMF_CHEMOKINE_BINDING		29	-0.6555291	-2.0065951	0.0	0.0012112157	0.02	120	tags=17%, list=1%, signal=17%	
GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY		200	-0.44750413	-1.9983162	0.0	0.0014506322	0.026666667	890	tags=13%, list=7%, signal=14%	
GOMF_STRUCTURAL_MOLECULE_ACTIVITY	GOMF_STRUCTURAL_MOLECULE_ACTIVITY		465	-0.42599085	-1.960499	0.0	0.0031089177	0.05666667	2275	tags=28%, list=17%, signal=32%	
GOMF_MHC_PROTEIN_COMPLEX_BINDING	GOMF_MHC_PROTEIN_COMPLEX_BINDING		26	-0.66273916	-1.955499	0.0	0.0031202333	0.06	809	tags=42%, list=6%, signal=45%	
GOMF_SCAFFOLD_PROTEIN_BINDING	GOMF_SCAFFOLD_PROTEIN_BINDING		50	-0.5688568	-1.9518929	0.0	0.0030087964	0.06	2793	tags=46%, list=21%, signal=58%	
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING		20	-0.7429219	-1.9515643	0.0	0.0029050447	0.06	2875	tags=70%, list=22%, signal=90%	
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING	GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING		23	-0.6472941	-1.9441024	0.0	0.0031717308	0.06666667	582	tags=22%, list=4%, signal=23%	
GOMF_MONOCARBOXYLIC_ACID_BINDING	GOMF_MONOCARBOXYLIC_ACID_BINDING		49	-0.55844116	-1.9418418	0.0	0.0030694169	0.06666667	860	tags=14%, list=7%, signal=15%	
GOMF_EXOGENOUS_PROTEIN_BINDING	GOMF_EXOGENOUS_PROTEIN_BINDING		66	-0.5328435	-1.9359038	0.0	0.0031140558	0.07	519	tags=21%, list=4%, signal=22%	
GOMF_ANTIGEN_BINDING	GOMF_ANTIGEN_BINDING		45	-0.5831177	-1.9230155	0.0	0.0038967552	0.09	1351	tags=31%, list=10%, signal=35%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS		18	-0.7164912	-1.9203868	0.0	0.0037821452	0.09	1224	tags=50%, list=9%, signal=55%	
GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE	GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE		26	-0.61089575	-1.9101384	0.0	0.004012485	0.1	1479	tags=19%, list=11%, signal=22%	
GOMF_CHANNEL_REGULATOR_ACTIVITY	GOMF_CHANNEL_REGULATOR_ACTIVITY		92	-0.48661426	-1.9085609	0.0	0.00428692	0.10333333	1955	tags=30%, list=15%, signal=36%	
GOMF_FATTY_ACID_BINDING	GOMF_FATTY_ACID_BINDING		30	-0.58803385	-1.9058009	0.0	0.004298761	0.10666667	180	tags=13%, list=1%, signal=13%	
GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING		76	-0.5071085	-1.8773308	0.0	0.005680022	0.15	3091	tags=47%, list=24%, signal=62%	
GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY	GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY		17	-0.69606113	-1.8619484	0.0	0.006742089	0.18333334	2355	tags=59%, list=18%, signal=72%	
GOMF_C_C_CHEMOKINE_BINDING	GOMF_C_C_CHEMOKINE_BINDING		21	-0.6776285	-1.8569334	0.0	0.007079845	0.19333333	120	tags=19%, list=1%, signal=19%	
GOMF_MYOSIN_BINDING	GOMF_MYOSIN_BINDING		58	-0.5035647	-1.8502429	0.006802721	0.008426979	0.23333333	2535	tags=26%, list=19%, signal=32%	
GOMF_CYTOKINE_BINDING	GOMF_CYTOKINE_BINDING		112	-0.4582924	-1.849587	0.0	0.008312452	0.23666666	1270	tags=18%, list=10%, signal=20%	
GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY	GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY		42	-0.5420561	-1.841077	0.0	0.00863901	0.24333334	2378	tags=36%, list=18%, signal=44%	
GOMF_METAL_CLUSTER_BINDING	GOMF_METAL_CLUSTER_BINDING		60	-0.5340945	-1.8378389	0.0	0.008775603	0.25333333	2516	tags=40%, list=19%, signal=49%	
GOMF_ACTIN_MONOMER_BINDING	GOMF_ACTIN_MONOMER_BINDING		22	-0.6630201	-1.8365413	0.0066225166	0.00858059	0.25333333	1522	tags=32%, list=12%, signal=36%	
GOMF_CALCIUM_ION_BINDING	GOMF_CALCIUM_ION_BINDING		427	-0.36327747	-1.8331196	0.0	0.00871877	0.26333332	1888	tags=17%, list=15%, signal=19%	
